"day","sourceCurrencyId","targetCurrencyId","rate"
20140422,10,9,1.67150000
20140422,10,4,0.18369000
20140422,10,7,0.93819000
20140422,10,1,11.05700000
20140422,10,2,0.30933000
20140422,10,3,0.22388000
20140422,10,10,1.00000000
20140422,6,1,20.36600000
20140422,6,2,0.57078000
20140422,6,3,0.41399000
20140422,6,4,0.33981000
20140422,6,5,0.62880000
20140422,6,6,1.00000000
20140422,6,7,1.73160000
20140422,6,8,11.36900000
20140423,1,5,0.03086100
20140423,1,8,0.55572000
20140423,1,9,0.15111000
20140423,1,4,0.01667400
20140423,1,7,0.08485000
20140423,1,10,0.09041900
20140423,1,2,0.02799700
20140423,1,3,0.02023800
20140423,1,1,1.00000000
20140423,1,6,0.04917700
20140423,2,5,1.10230000
20140423,2,8,19.84900000
20140423,2,9,5.39720000
20140423,2,4,0.59556000
20140423,2,7,3.03060000
20140423,2,10,3.22960000
20140423,2,1,35.71800000
20140423,2,3,0.72286000
20140423,2,2,1.00000000
20140423,2,6,1.75300000
20140423,3,5,1.52490000
20140423,3,8,27.45900000
20140423,3,9,7.46650000
20140423,3,4,0.82390000
20140423,3,7,4.19260000
20140423,3,10,4.46780000
20140423,3,1,49.41200000
20140423,3,2,1.38340000
20140423,3,3,1.00000000
20140423,3,6,2.42520000
20140423,4,5,1.85080000
20140423,4,8,33.32800000
20140423,4,9,9.06240000
20140423,4,7,5.08870000
20140423,4,10,5.42270000
20140423,4,1,59.97300000
20140423,4,2,1.67910000
20140423,4,3,1.21370000
20140423,4,4,1.00000000
20140423,4,6,2.95050000
20140423,5,8,18.00700000
20140423,5,9,4.89640000
20140423,5,4,0.54030000
20140423,5,7,2.74940000
20140423,5,10,2.92990000
20140423,5,1,32.40300000
20140423,5,2,0.90721000
20140423,5,3,0.65578000
20140423,5,5,1.00000000
20140423,5,6,1.58930000
20140423,7,5,0.36371000
20140423,7,8,6.54940000
20140423,7,9,1.78090000
20140423,7,4,0.19651000
20140423,7,10,1.06560000
20140423,7,1,11.78600000
20140423,7,2,0.32996000
20140423,7,3,0.23852000
20140423,7,7,1.00000000
20140423,7,6,0.57850000
20140423,8,5,0.05553400
20140423,8,9,0.27191000
20140423,8,4,0.03000500
20140423,8,7,0.15269000
20140423,8,10,0.16271000
20140423,8,1,1.79950000
20140423,8,2,0.05038100
20140423,8,3,0.03641800
20140423,8,8,1.00000000
20140423,8,6,0.08829900
20140423,9,5,0.20423000
20140423,9,8,3.67760000
20140423,9,4,0.11035000
20140423,9,7,0.56152000
20140423,9,10,0.59838000
20140423,9,1,6.61780000
20140423,9,2,0.18528000
20140423,9,3,0.13393000
20140423,9,9,1.00000000
20140423,10,5,0.34131000
20140423,10,8,6.14600000
20140423,10,9,1.67120000
20140423,10,4,0.18441000
20140423,10,7,0.93840000
20140423,10,1,11.06000000
20140423,10,2,0.30964000
20140423,10,3,0.22382000
20140423,10,10,1.00000000
20140423,6,1,20.33500000
20140423,6,2,0.57047000
20140423,6,3,0.41234000
20140423,6,4,0.33893000
20140423,6,5,0.62920000
20140423,6,6,1.00000000
20140423,6,7,1.72860000
20140423,6,8,11.32500000
20140424,1,5,0.03089200
20140424,1,8,0.55638000
20140424,1,9,0.15138000
20140424,1,4,0.01668600
20140424,1,7,0.08497700
20140424,1,10,0.09043900
20140424,1,2,0.02801900
20140424,1,3,0.02027400
20140424,1,1,1.00000000
20140424,1,6,0.04911700
20140424,2,5,1.10250000
20140424,2,8,19.85700000
20140424,2,9,5.40270000
20140424,2,4,0.59551000
20140424,2,7,3.03290000
20140424,2,10,3.22780000
20140424,2,1,35.69000000
20140424,2,3,0.72359000
20140424,2,2,1.00000000
20140424,2,6,1.75360000
20140424,3,5,1.52370000
20140424,3,8,27.44300000
20140424,3,9,7.46650000
20140424,3,4,0.82300000
20140424,3,7,4.19140000
20140424,3,10,4.46080000
20140424,3,1,49.32400000
20140424,3,2,1.38200000
20140424,3,3,1.00000000
20140424,3,6,2.42280000
20140424,4,5,1.85140000
20140424,4,8,33.34500000
20140424,4,9,9.07230000
20140424,4,7,5.09280000
20140424,4,10,5.42020000
20140424,4,1,59.93200000
20140424,4,2,1.67920000
20140424,4,3,1.21510000
20140424,4,4,1.00000000
20140424,4,6,2.94370000
20140424,5,8,18.01100000
20140424,5,9,4.90020000
20140424,5,4,0.54013000
20140424,5,7,2.75080000
20140424,5,10,2.92760000
20140424,5,1,32.37100000
20140424,5,2,0.90700000
20140424,5,3,0.65630000
20140424,5,5,1.00000000
20140424,5,6,1.58990000
20140424,7,5,0.36353000
20140424,7,8,6.54750000
20140424,7,9,1.78140000
20140424,7,4,0.19635000
20140424,7,10,1.06430000
20140424,7,1,11.76800000
20140424,7,2,0.32972000
20140424,7,3,0.23858000
20140424,7,7,1.00000000
20140424,7,6,0.57818000
20140424,8,5,0.05552200
20140424,8,9,0.27207000
20140424,8,4,0.02998900
20140424,8,7,0.15273000
20140424,8,10,0.16255000
20140424,8,1,1.79730000
20140424,8,2,0.05035900
20140424,8,3,0.03643900
20140424,8,8,1.00000000
20140424,8,6,0.08826000
20140424,9,5,0.20407000
20140424,9,8,3.67550000
20140424,9,4,0.11023000
20140424,9,7,0.56136000
20140424,9,10,0.59744000
20140424,9,1,6.60600000
20140424,9,2,0.18509000
20140424,9,3,0.13393000
20140424,9,9,1.00000000
20140424,10,5,0.34158000
20140424,10,8,6.15200000
20140424,10,9,1.67380000
20140424,10,4,0.18450000
20140424,10,7,0.93961000
20140424,10,1,11.05700000
20140424,10,2,0.30981000
20140424,10,3,0.22418000
20140424,10,10,1.00000000
20140424,6,1,20.36000000
20140424,6,2,0.57026000
20140424,6,3,0.41275000
20140424,6,4,0.33971000
20140424,6,5,0.62897000
20140424,6,6,1.00000000
20140424,6,7,1.72960000
20140424,6,8,11.33000000
20140425,1,5,0.03058300
20140425,1,8,0.55110000
20140425,1,9,0.14980000
20140425,1,4,0.01651400
20140425,1,7,0.08434600
20140425,1,10,0.08931900
20140425,1,2,0.02775700
20140425,1,3,0.02006900
20140425,1,1,1.00000000
20140425,1,6,0.04900200
20140425,2,5,1.10180000
20140425,2,8,19.85400000
20140425,2,9,5.39660000
20140425,2,4,0.59493000
20140425,2,7,3.03870000
20140425,2,10,3.21780000
20140425,2,1,36.02600000
20140425,2,3,0.72301000
20140425,2,2,1.00000000
20140425,2,6,1.75800000
20140425,3,5,1.52390000
20140425,3,8,27.46000000
20140425,3,9,7.46410000
20140425,3,4,0.82285000
20140425,3,7,4.20280000
20140425,3,10,4.45060000
20140425,3,1,49.82800000
20140425,3,2,1.38310000
20140425,3,3,1.00000000
20140425,3,6,2.43150000
20140425,4,5,1.85200000
20140425,4,8,33.37200000
20140425,4,9,9.07100000
20140425,4,7,5.10760000
20140425,4,10,5.40880000
20140425,4,1,60.55500000
20140425,4,2,1.68090000
20140425,4,3,1.21530000
20140425,4,4,1.00000000
20140425,4,6,2.95410000
20140425,5,8,18.02000000
20140425,5,9,4.89800000
20140425,5,4,0.53996000
20140425,5,7,2.75790000
20140425,5,10,2.92050000
20140425,5,1,32.69800000
20140425,5,2,0.90761000
20140425,5,3,0.65621000
20140425,5,5,1.00000000
20140425,5,6,1.59460000
20140425,7,5,0.36259000
20140425,7,8,6.53370000
20140425,7,9,1.77600000
20140425,7,4,0.19579000
20140425,7,10,1.05900000
20140425,7,1,11.85600000
20140425,7,2,0.32909000
20140425,7,3,0.23794000
20140425,7,7,1.00000000
20140425,7,6,0.57945000
20140425,8,5,0.05549500
20140425,8,9,0.27182000
20140425,8,4,0.02996500
20140425,8,7,0.15305000
20140425,8,10,0.16208000
20140425,8,1,1.81460000
20140425,8,2,0.05036800
20140425,8,3,0.03641700
20140425,8,8,1.00000000
20140425,8,6,0.08863500
20140425,9,5,0.20416000
20140425,9,8,3.67890000
20140425,9,4,0.11024000
20140425,9,7,0.56307000
20140425,9,10,0.59627000
20140425,9,1,6.67570000
20140425,9,2,0.18530000
20140425,9,3,0.13397000
20140425,9,9,1.00000000
20140425,10,5,0.34240000
20140425,10,8,6.17000000
20140425,10,9,1.67710000
20140425,10,4,0.18489000
20140425,10,7,0.94432000
20140425,10,1,11.19600000
20140425,10,2,0.31077000
20140425,10,3,0.22469000
20140425,10,10,1.00000000
20140425,6,1,20.40700000
20140425,6,2,0.56884000
20140425,6,3,0.41126000
20140425,6,4,0.33851000
20140425,6,5,0.62712000
20140425,6,6,1.00000000
20140425,6,7,1.72580000
20140425,6,8,11.28200000
20140426,1,5,0.03058300
20140426,1,8,0.55110000
20140426,1,9,0.14980000
20140426,1,4,0.01651400
20140426,1,7,0.08434600
20140426,1,10,0.08931900
20140426,1,2,0.02775700
20140426,1,3,0.02006900
20140426,1,1,1.00000000
20140426,1,6,0.04900200
20140426,2,5,1.10180000
20140426,2,8,19.85400000
20140426,2,9,5.39660000
20140426,2,4,0.59493000
20140426,2,7,3.03870000
20140426,2,10,3.21780000
20140426,2,1,36.02600000
20140426,2,3,0.72301000
20140426,2,2,1.00000000
20140426,2,6,1.75800000
20140426,3,5,1.52390000
20140426,3,8,27.46000000
20140426,3,9,7.46410000
20140426,3,4,0.82285000
20140426,3,7,4.20280000
20140426,3,10,4.45060000
20140426,3,1,49.82800000
20140426,3,2,1.38310000
20140426,3,3,1.00000000
20140426,3,6,2.43150000
20140426,4,5,1.85200000
20140426,4,8,33.37200000
20140426,4,9,9.07100000
20140426,4,7,5.10760000
20140426,4,10,5.40880000
20140426,4,1,60.55500000
20140426,4,2,1.68090000
20140426,4,3,1.21530000
20140426,4,4,1.00000000
20140426,4,6,2.95410000
20140426,5,8,18.02000000
20140426,5,9,4.89800000
20140426,5,4,0.53996000
20140426,5,7,2.75790000
20140426,5,10,2.92050000
20140426,5,1,32.69800000
20140426,5,2,0.90761000
20140426,5,3,0.65621000
20140426,5,5,1.00000000
20140426,5,6,1.59460000
20140426,7,5,0.36259000
20140426,7,8,6.53370000
20140426,7,9,1.77600000
20140426,7,4,0.19579000
20140426,7,10,1.05900000
20140426,7,1,11.85600000
20140426,7,2,0.32909000
20140426,7,3,0.23794000
20140426,7,7,1.00000000
20140426,7,6,0.57945000
20140426,8,5,0.05549500
20140426,8,9,0.27182000
20140426,8,4,0.02996500
20140426,8,7,0.15305000
20140426,8,10,0.16208000
20140426,8,1,1.81460000
20140426,8,2,0.05036800
20140426,8,3,0.03641700
20140426,8,8,1.00000000
20140426,8,6,0.08863500
20140426,9,5,0.20416000
20140426,9,8,3.67890000
20140426,9,4,0.11024000
20140426,9,7,0.56307000
20140426,9,10,0.59627000
20140426,9,1,6.67570000
20140426,9,2,0.18530000
20140426,9,3,0.13397000
20140426,9,9,1.00000000
20140426,10,5,0.34240000
20140426,10,8,6.17000000
20140426,10,9,1.67710000
20140426,10,4,0.18489000
20140426,10,7,0.94432000
20140426,10,1,11.19600000
20140426,10,2,0.31077000
20140426,10,3,0.22469000
20140426,10,10,1.00000000
20140426,6,1,20.40700000
20140426,6,2,0.56884000
20140426,6,3,0.41126000
20140426,6,4,0.33851000
20140426,6,5,0.62712000
20140426,6,6,1.00000000
20140426,6,7,1.72580000
20140426,6,8,11.28200000
20140427,1,5,0.03058300
20140427,1,8,0.55110000
20140427,1,9,0.14980000
20140427,1,4,0.01651400
20140427,1,7,0.08434600
20140427,1,10,0.08931900
20140427,1,2,0.02775700
20140427,1,3,0.02006900
20140427,1,1,1.00000000
20140427,1,6,0.04896800
20140427,2,5,1.10180000
20140427,2,8,19.85400000
20140427,2,9,5.39660000
20140427,2,4,0.59493000
20140427,2,7,3.03870000
20140427,2,10,3.21780000
20140427,2,1,36.02600000
20140427,2,3,0.72301000
20140427,2,2,1.00000000
20140427,2,6,1.76400000
20140427,3,5,1.52390000
20140427,3,8,27.46000000
20140427,3,9,7.46410000
20140427,3,4,0.82285000
20140427,3,7,4.20280000
20140427,3,10,4.45060000
20140427,3,1,49.82800000
20140427,3,2,1.38310000
20140427,3,3,1.00000000
20140427,3,6,2.44020000
20140427,4,5,1.85200000
20140427,4,8,33.37200000
20140427,4,9,9.07100000
20140427,4,7,5.10760000
20140427,4,10,5.40880000
20140427,4,1,60.55500000
20140427,4,2,1.68090000
20140427,4,3,1.21530000
20140427,4,4,1.00000000
20140427,4,6,2.96390000
20140427,5,8,18.02000000
20140427,5,9,4.89800000
20140427,5,4,0.53996000
20140427,5,7,2.75790000
20140427,5,10,2.92050000
20140427,5,1,32.69800000
20140427,5,2,0.90761000
20140427,5,3,0.65621000
20140427,5,5,1.00000000
20140427,5,6,1.59850000
20140427,7,5,0.36259000
20140427,7,8,6.53370000
20140427,7,9,1.77600000
20140427,7,4,0.19579000
20140427,7,10,1.05900000
20140427,7,1,11.85600000
20140427,7,2,0.32909000
20140427,7,3,0.23794000
20140427,7,7,1.00000000
20140427,7,6,0.57936000
20140427,8,5,0.05549500
20140427,8,9,0.27182000
20140427,8,4,0.02996500
20140427,8,7,0.15305000
20140427,8,10,0.16208000
20140427,8,1,1.81460000
20140427,8,2,0.05036800
20140427,8,3,0.03641700
20140427,8,8,1.00000000
20140427,8,6,0.08900400
20140427,9,5,0.20416000
20140427,9,8,3.67890000
20140427,9,4,0.11024000
20140427,9,7,0.56307000
20140427,9,10,0.59627000
20140427,9,1,6.67570000
20140427,9,2,0.18530000
20140427,9,3,0.13397000
20140427,9,9,1.00000000
20140427,10,5,0.34240000
20140427,10,8,6.17000000
20140427,10,9,1.67710000
20140427,10,4,0.18489000
20140427,10,7,0.94432000
20140427,10,1,11.19600000
20140427,10,2,0.31077000
20140427,10,3,0.22469000
20140427,10,10,1.00000000
20140427,6,1,20.42100000
20140427,6,2,0.56690000
20140427,6,3,0.40980000
20140427,6,4,0.33739000
20140427,6,5,0.62560000
20140427,6,6,1.00000000
20140427,6,7,1.72600000
20140427,6,8,11.23500000
20140428,1,5,0.03058800
20140428,1,8,0.54965000
20140428,1,9,0.14943000
20140428,1,4,0.01647100
20140428,1,7,0.08421400
20140428,1,10,0.08912600
20140428,1,2,0.02774700
20140428,1,3,0.02001800
20140428,1,1,1.00000000
20140428,1,6,0.04901000
20140428,2,5,1.10240000
20140428,2,8,19.81000000
20140428,2,9,5.38540000
20140428,2,4,0.59361000
20140428,2,7,3.03510000
20140428,2,10,3.21210000
20140428,2,1,36.04000000
20140428,2,3,0.72145000
20140428,2,2,1.00000000
20140428,2,6,1.76420000
20140428,3,5,1.52800000
20140428,3,8,27.45800000
20140428,3,9,7.46470000
20140428,3,4,0.82280000
20140428,3,7,4.20690000
20140428,3,10,4.45230000
20140428,3,1,49.95500000
20140428,3,2,1.38610000
20140428,3,3,1.00000000
20140428,3,6,2.43880000
20140428,4,5,1.85710000
20140428,4,8,33.37100000
20140428,4,9,9.07230000
20140428,4,7,5.11290000
20140428,4,10,5.41120000
20140428,4,1,60.71300000
20140428,4,2,1.68460000
20140428,4,3,1.21540000
20140428,4,4,1.00000000
20140428,4,6,2.96330000
20140428,5,8,17.97000000
20140428,5,9,4.88530000
20140428,5,4,0.53848000
20140428,5,7,2.75320000
20140428,5,10,2.91380000
20140428,5,1,32.69300000
20140428,5,2,0.90713000
20140428,5,3,0.65445000
20140428,5,5,1.00000000
20140428,5,6,1.59940000
20140428,7,5,0.36321000
20140428,7,8,6.52690000
20140428,7,9,1.77440000
20140428,7,4,0.19558000
20140428,7,10,1.05830000
20140428,7,1,11.87500000
20140428,7,2,0.32948000
20140428,7,3,0.23770000
20140428,7,7,1.00000000
20140428,7,6,0.57981000
20140428,8,5,0.05564900
20140428,8,9,0.27186000
20140428,8,4,0.02996600
20140428,8,7,0.15321000
20140428,8,10,0.16215000
20140428,8,1,1.81930000
20140428,8,2,0.05048100
20140428,8,3,0.03641900
20140428,8,8,1.00000000
20140428,8,6,0.08890100
20140428,9,5,0.20470000
20140428,9,8,3.67840000
20140428,9,4,0.11023000
20140428,9,7,0.56357000
20140428,9,10,0.59645000
20140428,9,1,6.69220000
20140428,9,2,0.18569000
20140428,9,3,0.13396000
20140428,9,9,1.00000000
20140428,10,5,0.34319000
20140428,10,8,6.16710000
20140428,10,9,1.67660000
20140428,10,4,0.18480000
20140428,10,7,0.94488000
20140428,10,1,11.22000000
20140428,10,2,0.31132000
20140428,10,3,0.22460000
20140428,10,10,1.00000000
20140428,6,1,20.40400000
20140428,6,2,0.56683000
20140428,6,3,0.41004000
20140428,6,4,0.33746000
20140428,6,5,0.62524000
20140428,6,6,1.00000000
20140428,6,7,1.72470000
20140428,6,8,11.24800000
20140429,1,5,0.03085400
20140429,1,8,0.55809000
20140429,1,9,0.15185000
20140429,1,4,0.01672600
20140429,1,7,0.08542800
20140429,1,10,0.09052000
20140429,1,2,0.02812600
20140429,1,3,0.02034300
20140429,1,1,1.00000000
20140429,1,6,0.04948900
20140429,2,5,1.09700000
20140429,2,8,19.84200000
20140429,2,9,5.39900000
20140429,2,4,0.59468000
20140429,2,7,3.03730000
20140429,2,10,3.21840000
20140429,2,1,35.55400000
20140429,2,3,0.72327000
20140429,2,2,1.00000000
20140429,2,6,1.76610000
20140429,3,5,1.51670000
20140429,3,8,27.43400000
20140429,3,9,7.46460000
20140429,3,4,0.82220000
20140429,3,7,4.19940000
20140429,3,10,4.44970000
20140429,3,1,49.15700000
20140429,3,2,1.38260000
20140429,3,3,1.00000000
20140429,3,6,2.44880000
20140429,4,5,1.84470000
20140429,4,8,33.36700000
20140429,4,9,9.07880000
20140429,4,7,5.10750000
20140429,4,10,5.41190000
20140429,4,1,59.78700000
20140429,4,2,1.68160000
20140429,4,3,1.21620000
20140429,4,4,1.00000000
20140429,4,6,2.96960000
20140429,5,8,18.08800000
20140429,5,9,4.92160000
20140429,5,4,0.54210000
20140429,5,7,2.76880000
20140429,5,10,2.93380000
20140429,5,1,32.41000000
20140429,5,2,0.91158000
20140429,5,3,0.65933000
20140429,5,5,1.00000000
20140429,5,6,1.60330000
20140429,7,5,0.36117000
20140429,7,8,6.53280000
20140429,7,9,1.77750000
20140429,7,4,0.19579000
20140429,7,10,1.05960000
20140429,7,1,11.70600000
20140429,7,2,0.32924000
20140429,7,3,0.23813000
20140429,7,7,1.00000000
20140429,7,6,0.58271000
20140429,8,5,0.05528500
20140429,8,9,0.27209000
20140429,8,4,0.02997000
20140429,8,7,0.15307000
20140429,8,10,0.16220000
20140429,8,1,1.79180000
20140429,8,2,0.05039700
20140429,8,3,0.03645100
20140429,8,8,1.00000000
20140429,8,6,0.08928000
20140429,9,5,0.20319000
20140429,9,8,3.67520000
20140429,9,4,0.11015000
20140429,9,7,0.56258000
20140429,9,10,0.59611000
20140429,9,1,6.58530000
20140429,9,2,0.18522000
20140429,9,3,0.13397000
20140429,9,9,1.00000000
20140429,10,5,0.34085000
20140429,10,8,6.16540000
20140429,10,9,1.67760000
20140429,10,4,0.18478000
20140429,10,7,0.94375000
20140429,10,1,11.04700000
20140429,10,2,0.31072000
20140429,10,3,0.22473000
20140429,10,10,1.00000000
20140429,6,1,20.20600000
20140429,6,2,0.56624000
20140429,6,3,0.40836000
20140429,6,4,0.33674000
20140429,6,5,0.62370000
20140429,6,6,1.00000000
20140429,6,7,1.71610000
20140429,6,8,11.20100000
20140430,1,5,0.03071100
20140430,1,8,0.55503000
20140430,1,9,0.15090000
20140430,1,4,0.01663800
20140430,1,7,0.08495900
20140430,1,10,0.08994000
20140430,1,2,0.02800000
20140430,1,3,0.02021700
20140430,1,1,1.00000000
20140430,1,6,0.04957500
20140430,2,5,1.09680000
20140430,2,8,19.82200000
20140430,2,9,5.38910000
20140430,2,4,0.59422000
20140430,2,7,3.03420000
20140430,2,10,3.21210000
